label,image_path
3,resized_train_data/isbi2025_ps3c_train_image_02553.png
0,resized_train_data/isbi2025_ps3c_train_image_65969.png
2,resized_train_data/isbi2025_ps3c_train_image_22065.png
0,resized_train_data/isbi2025_ps3c_train_image_34634.png
2,resized_train_data/isbi2025_ps3c_train_image_10865.png
2,resized_train_data/isbi2025_ps3c_train_image_19102.png
0,resized_train_data/isbi2025_ps3c_train_image_79153.png
0,resized_train_data/isbi2025_ps3c_train_image_46793.png
0,resized_train_data/isbi2025_ps3c_train_image_70974.png
2,resized_train_data/isbi2025_ps3c_train_image_07596.png
0,resized_train_data/isbi2025_ps3c_train_image_56553.png
0,resized_train_data/isbi2025_ps3c_train_image_37451.png
0,resized_train_data/isbi2025_ps3c_train_image_77757.png
0,resized_train_data/isbi2025_ps3c_train_image_54096.png
2,resized_train_data/isbi2025_ps3c_train_image_23724.png
2,resized_train_data/isbi2025_ps3c_train_image_15853.png
0,resized_train_data/isbi2025_ps3c_train_image_53858.png
0,resized_train_data/isbi2025_ps3c_train_image_57616.png
0,resized_train_data/isbi2025_ps3c_train_image_81125.png
0,resized_train_data/isbi2025_ps3c_train_image_62275.png
0,resized_train_data/isbi2025_ps3c_train_image_53736.png
0,resized_train_data/isbi2025_ps3c_train_image_73592.png
0,resized_train_data/isbi2025_ps3c_train_image_47562.png
0,resized_train_data/isbi2025_ps3c_train_image_66314.png
0,resized_train_data/isbi2025_ps3c_train_image_54008.png
2,resized_train_data/isbi2025_ps3c_train_image_30151.png
0,resized_train_data/isbi2025_ps3c_train_image_39554.png
2,resized_train_data/isbi2025_ps3c_train_image_15352.png
0,resized_train_data/isbi2025_ps3c_train_image_74250.png
0,resized_train_data/isbi2025_ps3c_train_image_44244.png
0,resized_train_data/isbi2025_ps3c_train_image_77707.png
0,resized_train_data/isbi2025_ps3c_train_image_36694.png
0,resized_train_data/isbi2025_ps3c_train_image_61384.png
2,resized_train_data/isbi2025_ps3c_train_image_28253.png
0,resized_train_data/isbi2025_ps3c_train_image_62350.png
2,resized_train_data/isbi2025_ps3c_train_image_03946.png
0,resized_train_data/isbi2025_ps3c_train_image_48218.png
2,resized_train_data/isbi2025_ps3c_train_image_12002.png
2,resized_train_data/isbi2025_ps3c_train_image_05076.png
3,resized_train_data/isbi2025_ps3c_train_image_00845.png
0,resized_train_data/isbi2025_ps3c_train_image_81345.png
0,resized_train_data/isbi2025_ps3c_train_image_69340.png
0,resized_train_data/isbi2025_ps3c_train_image_38433.png
2,resized_train_data/isbi2025_ps3c_train_image_16251.png
0,resized_train_data/isbi2025_ps3c_train_image_53901.png
2,resized_train_data/isbi2025_ps3c_train_image_29615.png
0,resized_train_data/isbi2025_ps3c_train_image_38345.png
3,resized_train_data/isbi2025_ps3c_train_image_03011.png
0,resized_train_data/isbi2025_ps3c_train_image_49480.png
2,resized_train_data/isbi2025_ps3c_train_image_08820.png
2,resized_train_data/isbi2025_ps3c_train_image_29794.png
0,resized_train_data/isbi2025_ps3c_train_image_49105.png
2,resized_train_data/isbi2025_ps3c_train_image_21483.png
0,resized_train_data/isbi2025_ps3c_train_image_43558.png
0,resized_train_data/isbi2025_ps3c_train_image_81023.png
0,resized_train_data/isbi2025_ps3c_train_image_72855.png
0,resized_train_data/isbi2025_ps3c_train_image_70977.png
0,resized_train_data/isbi2025_ps3c_train_image_62819.png
0,resized_train_data/isbi2025_ps3c_train_image_51338.png
0,resized_train_data/isbi2025_ps3c_train_image_34699.png
0,resized_train_data/isbi2025_ps3c_train_image_55295.png
0,resized_train_data/isbi2025_ps3c_train_image_80216.png
0,resized_train_data/isbi2025_ps3c_train_image_72752.png
3,resized_train_data/isbi2025_ps3c_train_image_01801.png
2,resized_train_data/isbi2025_ps3c_train_image_07972.png
0,resized_train_data/isbi2025_ps3c_train_image_47174.png
0,resized_train_data/isbi2025_ps3c_train_image_33482.png
0,resized_train_data/isbi2025_ps3c_train_image_82440.png
0,resized_train_data/isbi2025_ps3c_train_image_37298.png
0,resized_train_data/isbi2025_ps3c_train_image_74688.png
0,resized_train_data/isbi2025_ps3c_train_image_71129.png
0,resized_train_data/isbi2025_ps3c_train_image_70055.png
0,resized_train_data/isbi2025_ps3c_train_image_36763.png
2,resized_train_data/isbi2025_ps3c_train_image_05784.png
0,resized_train_data/isbi2025_ps3c_train_image_35800.png
0,resized_train_data/isbi2025_ps3c_train_image_51987.png
2,resized_train_data/isbi2025_ps3c_train_image_07762.png
0,resized_train_data/isbi2025_ps3c_train_image_43248.png
0,resized_train_data/isbi2025_ps3c_train_image_61179.png
0,resized_train_data/isbi2025_ps3c_train_image_64375.png
0,resized_train_data/isbi2025_ps3c_train_image_72283.png
2,resized_train_data/isbi2025_ps3c_train_image_26522.png
2,resized_train_data/isbi2025_ps3c_train_image_18166.png
2,resized_train_data/isbi2025_ps3c_train_image_04266.png
0,resized_train_data/isbi2025_ps3c_train_image_55644.png
2,resized_train_data/isbi2025_ps3c_train_image_06849.png
2,resized_train_data/isbi2025_ps3c_train_image_08636.png
0,resized_train_data/isbi2025_ps3c_train_image_72471.png
2,resized_train_data/isbi2025_ps3c_train_image_28366.png
2,resized_train_data/isbi2025_ps3c_train_image_12620.png
0,resized_train_data/isbi2025_ps3c_train_image_37765.png
0,resized_train_data/isbi2025_ps3c_train_image_63948.png
0,resized_train_data/isbi2025_ps3c_train_image_71408.png
0,resized_train_data/isbi2025_ps3c_train_image_68538.png
2,resized_train_data/isbi2025_ps3c_train_image_21851.png
3,resized_train_data/isbi2025_ps3c_train_image_00425.png
2,resized_train_data/isbi2025_ps3c_train_image_07286.png
0,resized_train_data/isbi2025_ps3c_train_image_72759.png
3,resized_train_data/isbi2025_ps3c_train_image_00782.png
2,resized_train_data/isbi2025_ps3c_train_image_12892.png
2,resized_train_data/isbi2025_ps3c_train_image_16137.png
2,resized_train_data/isbi2025_ps3c_train_image_15842.png
0,resized_train_data/isbi2025_ps3c_train_image_39476.png
2,resized_train_data/isbi2025_ps3c_train_image_23760.png
3,resized_train_data/isbi2025_ps3c_train_image_01922.png
0,resized_train_data/isbi2025_ps3c_train_image_63832.png
2,resized_train_data/isbi2025_ps3c_train_image_17289.png
0,resized_train_data/isbi2025_ps3c_train_image_55013.png
0,resized_train_data/isbi2025_ps3c_train_image_66102.png
0,resized_train_data/isbi2025_ps3c_train_image_64388.png
2,resized_train_data/isbi2025_ps3c_train_image_16459.png
2,resized_train_data/isbi2025_ps3c_train_image_22680.png
0,resized_train_data/isbi2025_ps3c_train_image_63993.png
0,resized_train_data/isbi2025_ps3c_train_image_48492.png
0,resized_train_data/isbi2025_ps3c_train_image_38582.png
0,resized_train_data/isbi2025_ps3c_train_image_58510.png
0,resized_train_data/isbi2025_ps3c_train_image_34856.png
2,resized_train_data/isbi2025_ps3c_train_image_15115.png
2,resized_train_data/isbi2025_ps3c_train_image_14683.png
0,resized_train_data/isbi2025_ps3c_train_image_40099.png
0,resized_train_data/isbi2025_ps3c_train_image_50676.png
2,resized_train_data/isbi2025_ps3c_train_image_20784.png
2,resized_train_data/isbi2025_ps3c_train_image_08251.png
2,resized_train_data/isbi2025_ps3c_train_image_09510.png
0,resized_train_data/isbi2025_ps3c_train_image_37916.png
0,resized_train_data/isbi2025_ps3c_train_image_43720.png
3,resized_train_data/isbi2025_ps3c_train_image_01665.png
2,resized_train_data/isbi2025_ps3c_train_image_28394.png
0,resized_train_data/isbi2025_ps3c_train_image_45007.png
2,resized_train_data/isbi2025_ps3c_train_image_04463.png
0,resized_train_data/isbi2025_ps3c_train_image_76837.png
0,resized_train_data/isbi2025_ps3c_train_image_34936.png
0,resized_train_data/isbi2025_ps3c_train_image_36268.png
2,resized_train_data/isbi2025_ps3c_train_image_11800.png
0,resized_train_data/isbi2025_ps3c_train_image_58357.png
0,resized_train_data/isbi2025_ps3c_train_image_74446.png
0,resized_train_data/isbi2025_ps3c_train_image_61640.png
0,resized_train_data/isbi2025_ps3c_train_image_59323.png
2,resized_train_data/isbi2025_ps3c_train_image_23089.png
0,resized_train_data/isbi2025_ps3c_train_image_50646.png
2,resized_train_data/isbi2025_ps3c_train_image_06258.png
2,resized_train_data/isbi2025_ps3c_train_image_22902.png
2,resized_train_data/isbi2025_ps3c_train_image_18605.png
2,resized_train_data/isbi2025_ps3c_train_image_07682.png
2,resized_train_data/isbi2025_ps3c_train_image_17518.png
0,resized_train_data/isbi2025_ps3c_train_image_55325.png
0,resized_train_data/isbi2025_ps3c_train_image_51276.png
1,resized_train_data/isbi2025_ps3c_train_image_83253.png
2,resized_train_data/isbi2025_ps3c_train_image_29667.png
0,resized_train_data/isbi2025_ps3c_train_image_81100.png
0,resized_train_data/isbi2025_ps3c_train_image_55868.png
2,resized_train_data/isbi2025_ps3c_train_image_25104.png
0,resized_train_data/isbi2025_ps3c_train_image_76037.png
2,resized_train_data/isbi2025_ps3c_train_image_27781.png
0,resized_train_data/isbi2025_ps3c_train_image_76501.png
3,resized_train_data/isbi2025_ps3c_train_image_01085.png
0,resized_train_data/isbi2025_ps3c_train_image_63412.png
0,resized_train_data/isbi2025_ps3c_train_image_76456.png
0,resized_train_data/isbi2025_ps3c_train_image_63840.png
2,resized_train_data/isbi2025_ps3c_train_image_11978.png
2,resized_train_data/isbi2025_ps3c_train_image_14213.png
0,resized_train_data/isbi2025_ps3c_train_image_80746.png
0,resized_train_data/isbi2025_ps3c_train_image_35847.png
0,resized_train_data/isbi2025_ps3c_train_image_74335.png
0,resized_train_data/isbi2025_ps3c_train_image_43416.png
0,resized_train_data/isbi2025_ps3c_train_image_45033.png
0,resized_train_data/isbi2025_ps3c_train_image_44118.png
0,resized_train_data/isbi2025_ps3c_train_image_63638.png
0,resized_train_data/isbi2025_ps3c_train_image_58468.png
2,resized_train_data/isbi2025_ps3c_train_image_13946.png
0,resized_train_data/isbi2025_ps3c_train_image_36640.png
0,resized_train_data/isbi2025_ps3c_train_image_45419.png
2,resized_train_data/isbi2025_ps3c_train_image_31025.png
0,resized_train_data/isbi2025_ps3c_train_image_34278.png
0,resized_train_data/isbi2025_ps3c_train_image_53894.png
0,resized_train_data/isbi2025_ps3c_train_image_33699.png
2,resized_train_data/isbi2025_ps3c_train_image_25976.png
2,resized_train_data/isbi2025_ps3c_train_image_12678.png
0,resized_train_data/isbi2025_ps3c_train_image_78646.png
0,resized_train_data/isbi2025_ps3c_train_image_33839.png
2,resized_train_data/isbi2025_ps3c_train_image_10107.png
0,resized_train_data/isbi2025_ps3c_train_image_47854.png
2,resized_train_data/isbi2025_ps3c_train_image_17285.png
2,resized_train_data/isbi2025_ps3c_train_image_06982.png
2,resized_train_data/isbi2025_ps3c_train_image_32241.png
2,resized_train_data/isbi2025_ps3c_train_image_06224.png
2,resized_train_data/isbi2025_ps3c_train_image_15360.png
2,resized_train_data/isbi2025_ps3c_train_image_09698.png
0,resized_train_data/isbi2025_ps3c_train_image_40775.png
2,resized_train_data/isbi2025_ps3c_train_image_26680.png
2,resized_train_data/isbi2025_ps3c_train_image_23494.png
3,resized_train_data/isbi2025_ps3c_train_image_02245.png
0,resized_train_data/isbi2025_ps3c_train_image_80122.png
2,resized_train_data/isbi2025_ps3c_train_image_18300.png
2,resized_train_data/isbi2025_ps3c_train_image_28309.png
0,resized_train_data/isbi2025_ps3c_train_image_46537.png
2,resized_train_data/isbi2025_ps3c_train_image_18258.png
2,resized_train_data/isbi2025_ps3c_train_image_12566.png
0,resized_train_data/isbi2025_ps3c_train_image_36102.png
2,resized_train_data/isbi2025_ps3c_train_image_22130.png
2,resized_train_data/isbi2025_ps3c_train_image_19174.png
0,resized_train_data/isbi2025_ps3c_train_image_37687.png
0,resized_train_data/isbi2025_ps3c_train_image_58819.png
2,resized_train_data/isbi2025_ps3c_train_image_12300.png
0,resized_train_data/isbi2025_ps3c_train_image_69068.png
2,resized_train_data/isbi2025_ps3c_train_image_11691.png
0,resized_train_data/isbi2025_ps3c_train_image_60493.png
0,resized_train_data/isbi2025_ps3c_train_image_68132.png
0,resized_train_data/isbi2025_ps3c_train_image_80698.png
2,resized_train_data/isbi2025_ps3c_train_image_05985.png
0,resized_train_data/isbi2025_ps3c_train_image_78566.png
2,resized_train_data/isbi2025_ps3c_train_image_27433.png
2,resized_train_data/isbi2025_ps3c_train_image_07792.png
0,resized_train_data/isbi2025_ps3c_train_image_56317.png
0,resized_train_data/isbi2025_ps3c_train_image_58494.png
2,resized_train_data/isbi2025_ps3c_train_image_09994.png
0,resized_train_data/isbi2025_ps3c_train_image_40924.png
0,resized_train_data/isbi2025_ps3c_train_image_65816.png
0,resized_train_data/isbi2025_ps3c_train_image_43206.png
0,resized_train_data/isbi2025_ps3c_train_image_41783.png
0,resized_train_data/isbi2025_ps3c_train_image_67939.png
2,resized_train_data/isbi2025_ps3c_train_image_19199.png
2,resized_train_data/isbi2025_ps3c_train_image_20284.png
0,resized_train_data/isbi2025_ps3c_train_image_32690.png
2,resized_train_data/isbi2025_ps3c_train_image_11552.png
0,resized_train_data/isbi2025_ps3c_train_image_48272.png
0,resized_train_data/isbi2025_ps3c_train_image_79870.png
2,resized_train_data/isbi2025_ps3c_train_image_13255.png
2,resized_train_data/isbi2025_ps3c_train_image_24656.png
0,resized_train_data/isbi2025_ps3c_train_image_65635.png
2,resized_train_data/isbi2025_ps3c_train_image_22147.png
0,resized_train_data/isbi2025_ps3c_train_image_58459.png
3,resized_train_data/isbi2025_ps3c_train_image_02719.png
0,resized_train_data/isbi2025_ps3c_train_image_64834.png
0,resized_train_data/isbi2025_ps3c_train_image_59782.png
0,resized_train_data/isbi2025_ps3c_train_image_60886.png
0,resized_train_data/isbi2025_ps3c_train_image_67271.png
0,resized_train_data/isbi2025_ps3c_train_image_35717.png
0,resized_train_data/isbi2025_ps3c_train_image_59827.png
0,resized_train_data/isbi2025_ps3c_train_image_71928.png
0,resized_train_data/isbi2025_ps3c_train_image_51387.png
0,resized_train_data/isbi2025_ps3c_train_image_77228.png
2,resized_train_data/isbi2025_ps3c_train_image_26802.png
2,resized_train_data/isbi2025_ps3c_train_image_20596.png
0,resized_train_data/isbi2025_ps3c_train_image_80740.png
0,resized_train_data/isbi2025_ps3c_train_image_48391.png
3,resized_train_data/isbi2025_ps3c_train_image_01265.png
0,resized_train_data/isbi2025_ps3c_train_image_61785.png
0,resized_train_data/isbi2025_ps3c_train_image_57651.png
3,resized_train_data/isbi2025_ps3c_train_image_00893.png
3,resized_train_data/isbi2025_ps3c_train_image_02951.png
0,resized_train_data/isbi2025_ps3c_train_image_44637.png
0,resized_train_data/isbi2025_ps3c_train_image_56828.png
2,resized_train_data/isbi2025_ps3c_train_image_21109.png
0,resized_train_data/isbi2025_ps3c_train_image_68478.png
2,resized_train_data/isbi2025_ps3c_train_image_24849.png
0,resized_train_data/isbi2025_ps3c_train_image_49458.png
2,resized_train_data/isbi2025_ps3c_train_image_18323.png
0,resized_train_data/isbi2025_ps3c_train_image_76001.png
0,resized_train_data/isbi2025_ps3c_train_image_53518.png
0,resized_train_data/isbi2025_ps3c_train_image_48642.png
2,resized_train_data/isbi2025_ps3c_train_image_23367.png
2,resized_train_data/isbi2025_ps3c_train_image_27326.png
2,resized_train_data/isbi2025_ps3c_train_image_25765.png
0,resized_train_data/isbi2025_ps3c_train_image_76486.png
2,resized_train_data/isbi2025_ps3c_train_image_12581.png
2,resized_train_data/isbi2025_ps3c_train_image_14519.png
2,resized_train_data/isbi2025_ps3c_train_image_09279.png
2,resized_train_data/isbi2025_ps3c_train_image_28941.png
0,resized_train_data/isbi2025_ps3c_train_image_51875.png
0,resized_train_data/isbi2025_ps3c_train_image_35871.png
2,resized_train_data/isbi2025_ps3c_train_image_17379.png
0,resized_train_data/isbi2025_ps3c_train_image_44423.png
2,resized_train_data/isbi2025_ps3c_train_image_19443.png
0,resized_train_data/isbi2025_ps3c_train_image_65130.png
0,resized_train_data/isbi2025_ps3c_train_image_80470.png
0,resized_train_data/isbi2025_ps3c_train_image_42862.png
0,resized_train_data/isbi2025_ps3c_train_image_57005.png
1,resized_train_data/isbi2025_ps3c_train_image_82771.png
2,resized_train_data/isbi2025_ps3c_train_image_13118.png
0,resized_train_data/isbi2025_ps3c_train_image_74948.png
0,resized_train_data/isbi2025_ps3c_train_image_56994.png
0,resized_train_data/isbi2025_ps3c_train_image_65813.png
0,resized_train_data/isbi2025_ps3c_train_image_67083.png
0,resized_train_data/isbi2025_ps3c_train_image_38321.png
0,resized_train_data/isbi2025_ps3c_train_image_43232.png
2,resized_train_data/isbi2025_ps3c_train_image_07168.png
0,resized_train_data/isbi2025_ps3c_train_image_50857.png
2,resized_train_data/isbi2025_ps3c_train_image_28539.png
2,resized_train_data/isbi2025_ps3c_train_image_24012.png
0,resized_train_data/isbi2025_ps3c_train_image_76535.png
1,resized_train_data/isbi2025_ps3c_train_image_83903.png
0,resized_train_data/isbi2025_ps3c_train_image_69039.png
0,resized_train_data/isbi2025_ps3c_train_image_40799.png
0,resized_train_data/isbi2025_ps3c_train_image_39280.png
0,resized_train_data/isbi2025_ps3c_train_image_42299.png
0,resized_train_data/isbi2025_ps3c_train_image_60082.png
0,resized_train_data/isbi2025_ps3c_train_image_79438.png
2,resized_train_data/isbi2025_ps3c_train_image_20792.png
0,resized_train_data/isbi2025_ps3c_train_image_70984.png
3,resized_train_data/isbi2025_ps3c_train_image_02365.png
0,resized_train_data/isbi2025_ps3c_train_image_50545.png
0,resized_train_data/isbi2025_ps3c_train_image_45806.png
0,resized_train_data/isbi2025_ps3c_train_image_38962.png
0,resized_train_data/isbi2025_ps3c_train_image_48349.png
2,resized_train_data/isbi2025_ps3c_train_image_09305.png
0,resized_train_data/isbi2025_ps3c_train_image_45668.png
0,resized_train_data/isbi2025_ps3c_train_image_46965.png
0,resized_train_data/isbi2025_ps3c_train_image_58033.png
0,resized_train_data/isbi2025_ps3c_train_image_40188.png
0,resized_train_data/isbi2025_ps3c_train_image_38565.png
2,resized_train_data/isbi2025_ps3c_train_image_26630.png
3,resized_train_data/isbi2025_ps3c_train_image_02009.png
2,resized_train_data/isbi2025_ps3c_train_image_27897.png
2,resized_train_data/isbi2025_ps3c_train_image_30948.png
3,resized_train_data/isbi2025_ps3c_train_image_02343.png
2,resized_train_data/isbi2025_ps3c_train_image_19472.png
2,resized_train_data/isbi2025_ps3c_train_image_22896.png
2,resized_train_data/isbi2025_ps3c_train_image_14162.png
2,resized_train_data/isbi2025_ps3c_train_image_09942.png
0,resized_train_data/isbi2025_ps3c_train_image_33879.png
0,resized_train_data/isbi2025_ps3c_train_image_35148.png
2,resized_train_data/isbi2025_ps3c_train_image_11802.png
2,resized_train_data/isbi2025_ps3c_train_image_10800.png
0,resized_train_data/isbi2025_ps3c_train_image_60347.png
2,resized_train_data/isbi2025_ps3c_train_image_06372.png
0,resized_train_data/isbi2025_ps3c_train_image_81900.png
2,resized_train_data/isbi2025_ps3c_train_image_04713.png
0,resized_train_data/isbi2025_ps3c_train_image_76169.png
0,resized_train_data/isbi2025_ps3c_train_image_69214.png
1,resized_train_data/isbi2025_ps3c_train_image_84591.png
0,resized_train_data/isbi2025_ps3c_train_image_56060.png
2,resized_train_data/isbi2025_ps3c_train_image_08028.png
2,resized_train_data/isbi2025_ps3c_train_image_24672.png
1,resized_train_data/isbi2025_ps3c_train_image_83845.png
0,resized_train_data/isbi2025_ps3c_train_image_61561.png
0,resized_train_data/isbi2025_ps3c_train_image_66388.png
2,resized_train_data/isbi2025_ps3c_train_image_07783.png
0,resized_train_data/isbi2025_ps3c_train_image_62960.png
0,resized_train_data/isbi2025_ps3c_train_image_67712.png
0,resized_train_data/isbi2025_ps3c_train_image_36025.png
2,resized_train_data/isbi2025_ps3c_train_image_08147.png
0,resized_train_data/isbi2025_ps3c_train_image_48604.png
1,resized_train_data/isbi2025_ps3c_train_image_84882.png
2,resized_train_data/isbi2025_ps3c_train_image_29659.png
3,resized_train_data/isbi2025_ps3c_train_image_02243.png
2,resized_train_data/isbi2025_ps3c_train_image_11304.png
1,resized_train_data/isbi2025_ps3c_train_image_83447.png
2,resized_train_data/isbi2025_ps3c_train_image_22715.png
3,resized_train_data/isbi2025_ps3c_train_image_02138.png
0,resized_train_data/isbi2025_ps3c_train_image_68023.png
0,resized_train_data/isbi2025_ps3c_train_image_73648.png
0,resized_train_data/isbi2025_ps3c_train_image_35093.png
2,resized_train_data/isbi2025_ps3c_train_image_05639.png
2,resized_train_data/isbi2025_ps3c_train_image_28863.png
2,resized_train_data/isbi2025_ps3c_train_image_19172.png
2,resized_train_data/isbi2025_ps3c_train_image_21758.png
0,resized_train_data/isbi2025_ps3c_train_image_49359.png
0,resized_train_data/isbi2025_ps3c_train_image_49456.png
0,resized_train_data/isbi2025_ps3c_train_image_68643.png
0,resized_train_data/isbi2025_ps3c_train_image_37672.png
0,resized_train_data/isbi2025_ps3c_train_image_55947.png
2,resized_train_data/isbi2025_ps3c_train_image_26429.png
2,resized_train_data/isbi2025_ps3c_train_image_28990.png
2,resized_train_data/isbi2025_ps3c_train_image_04959.png
0,resized_train_data/isbi2025_ps3c_train_image_36304.png
2,resized_train_data/isbi2025_ps3c_train_image_11260.png
0,resized_train_data/isbi2025_ps3c_train_image_70270.png
0,resized_train_data/isbi2025_ps3c_train_image_47340.png
0,resized_train_data/isbi2025_ps3c_train_image_39719.png
0,resized_train_data/isbi2025_ps3c_train_image_46495.png
2,resized_train_data/isbi2025_ps3c_train_image_04816.png
2,resized_train_data/isbi2025_ps3c_train_image_32251.png
0,resized_train_data/isbi2025_ps3c_train_image_76010.png
0,resized_train_data/isbi2025_ps3c_train_image_55778.png
0,resized_train_data/isbi2025_ps3c_train_image_43969.png
0,resized_train_data/isbi2025_ps3c_train_image_43055.png
2,resized_train_data/isbi2025_ps3c_train_image_09020.png
2,resized_train_data/isbi2025_ps3c_train_image_31926.png
2,resized_train_data/isbi2025_ps3c_train_image_04946.png
2,resized_train_data/isbi2025_ps3c_train_image_24862.png
1,resized_train_data/isbi2025_ps3c_train_image_83836.png
2,resized_train_data/isbi2025_ps3c_train_image_15688.png
0,resized_train_data/isbi2025_ps3c_train_image_43633.png
2,resized_train_data/isbi2025_ps3c_train_image_04853.png
0,resized_train_data/isbi2025_ps3c_train_image_53506.png
2,resized_train_data/isbi2025_ps3c_train_image_05833.png
0,resized_train_data/isbi2025_ps3c_train_image_62333.png
0,resized_train_data/isbi2025_ps3c_train_image_58561.png
0,resized_train_data/isbi2025_ps3c_train_image_76516.png
0,resized_train_data/isbi2025_ps3c_train_image_63808.png
0,resized_train_data/isbi2025_ps3c_train_image_69544.png
2,resized_train_data/isbi2025_ps3c_train_image_15145.png
0,resized_train_data/isbi2025_ps3c_train_image_61368.png
0,resized_train_data/isbi2025_ps3c_train_image_60506.png
2,resized_train_data/isbi2025_ps3c_train_image_22478.png
0,resized_train_data/isbi2025_ps3c_train_image_62060.png
2,resized_train_data/isbi2025_ps3c_train_image_32022.png
0,resized_train_data/isbi2025_ps3c_train_image_55503.png
2,resized_train_data/isbi2025_ps3c_train_image_11350.png
1,resized_train_data/isbi2025_ps3c_train_image_83690.png
0,resized_train_data/isbi2025_ps3c_train_image_60412.png
0,resized_train_data/isbi2025_ps3c_train_image_69870.png
0,resized_train_data/isbi2025_ps3c_train_image_72582.png
0,resized_train_data/isbi2025_ps3c_train_image_70476.png
0,resized_train_data/isbi2025_ps3c_train_image_60076.png
0,resized_train_data/isbi2025_ps3c_train_image_78388.png
0,resized_train_data/isbi2025_ps3c_train_image_48268.png
0,resized_train_data/isbi2025_ps3c_train_image_73202.png
0,resized_train_data/isbi2025_ps3c_train_image_76998.png
0,resized_train_data/isbi2025_ps3c_train_image_67669.png
2,resized_train_data/isbi2025_ps3c_train_image_12559.png
0,resized_train_data/isbi2025_ps3c_train_image_46829.png
0,resized_train_data/isbi2025_ps3c_train_image_78036.png
0,resized_train_data/isbi2025_ps3c_train_image_63871.png
0,resized_train_data/isbi2025_ps3c_train_image_66929.png
0,resized_train_data/isbi2025_ps3c_train_image_53354.png
2,resized_train_data/isbi2025_ps3c_train_image_31514.png
0,resized_train_data/isbi2025_ps3c_train_image_44542.png
0,resized_train_data/isbi2025_ps3c_train_image_40872.png
0,resized_train_data/isbi2025_ps3c_train_image_55676.png
0,resized_train_data/isbi2025_ps3c_train_image_78181.png
0,resized_train_data/isbi2025_ps3c_train_image_66648.png
0,resized_train_data/isbi2025_ps3c_train_image_70615.png
2,resized_train_data/isbi2025_ps3c_train_image_23103.png
0,resized_train_data/isbi2025_ps3c_train_image_44293.png
2,resized_train_data/isbi2025_ps3c_train_image_29952.png
1,resized_train_data/isbi2025_ps3c_train_image_82768.png
2,resized_train_data/isbi2025_ps3c_train_image_26481.png
2,resized_train_data/isbi2025_ps3c_train_image_25853.png
2,resized_train_data/isbi2025_ps3c_train_image_27817.png
0,resized_train_data/isbi2025_ps3c_train_image_44476.png
0,resized_train_data/isbi2025_ps3c_train_image_73204.png
0,resized_train_data/isbi2025_ps3c_train_image_61908.png
0,resized_train_data/isbi2025_ps3c_train_image_56838.png
0,resized_train_data/isbi2025_ps3c_train_image_72947.png
0,resized_train_data/isbi2025_ps3c_train_image_38939.png
0,resized_train_data/isbi2025_ps3c_train_image_43402.png
3,resized_train_data/isbi2025_ps3c_train_image_00905.png
0,resized_train_data/isbi2025_ps3c_train_image_55518.png
0,resized_train_data/isbi2025_ps3c_train_image_56462.png
0,resized_train_data/isbi2025_ps3c_train_image_61767.png
0,resized_train_data/isbi2025_ps3c_train_image_53720.png
2,resized_train_data/isbi2025_ps3c_train_image_24268.png
2,resized_train_data/isbi2025_ps3c_train_image_06495.png
0,resized_train_data/isbi2025_ps3c_train_image_68883.png
2,resized_train_data/isbi2025_ps3c_train_image_24468.png
0,resized_train_data/isbi2025_ps3c_train_image_34027.png
0,resized_train_data/isbi2025_ps3c_train_image_73796.png
2,resized_train_data/isbi2025_ps3c_train_image_31425.png
0,resized_train_data/isbi2025_ps3c_train_image_72398.png
0,resized_train_data/isbi2025_ps3c_train_image_69252.png
0,resized_train_data/isbi2025_ps3c_train_image_66869.png
0,resized_train_data/isbi2025_ps3c_train_image_50133.png
2,resized_train_data/isbi2025_ps3c_train_image_27873.png
2,resized_train_data/isbi2025_ps3c_train_image_17523.png
2,resized_train_data/isbi2025_ps3c_train_image_07924.png
2,resized_train_data/isbi2025_ps3c_train_image_22882.png
0,resized_train_data/isbi2025_ps3c_train_image_65585.png
0,resized_train_data/isbi2025_ps3c_train_image_72045.png
0,resized_train_data/isbi2025_ps3c_train_image_81820.png
2,resized_train_data/isbi2025_ps3c_train_image_09576.png
2,resized_train_data/isbi2025_ps3c_train_image_06500.png
2,resized_train_data/isbi2025_ps3c_train_image_27467.png
2,resized_train_data/isbi2025_ps3c_train_image_17240.png
0,resized_train_data/isbi2025_ps3c_train_image_75743.png
0,resized_train_data/isbi2025_ps3c_train_image_59229.png
3,resized_train_data/isbi2025_ps3c_train_image_03060.png
2,resized_train_data/isbi2025_ps3c_train_image_06416.png
2,resized_train_data/isbi2025_ps3c_train_image_16377.png
0,resized_train_data/isbi2025_ps3c_train_image_60368.png
0,resized_train_data/isbi2025_ps3c_train_image_43061.png
0,resized_train_data/isbi2025_ps3c_train_image_54824.png
0,resized_train_data/isbi2025_ps3c_train_image_36132.png
0,resized_train_data/isbi2025_ps3c_train_image_34544.png
2,resized_train_data/isbi2025_ps3c_train_image_23954.png
0,resized_train_data/isbi2025_ps3c_train_image_75534.png
0,resized_train_data/isbi2025_ps3c_train_image_79873.png
0,resized_train_data/isbi2025_ps3c_train_image_33446.png
2,resized_train_data/isbi2025_ps3c_train_image_10759.png
0,resized_train_data/isbi2025_ps3c_train_image_47085.png
0,resized_train_data/isbi2025_ps3c_train_image_76730.png
